Gene	Temps (h)	Alginate 1	Alginate 2	Alginate 3	Alginate 4	Maltose 1	Maltose 2	Maltose 3	Maltose 4
C	C	1	1	1	1	2	2	2	2
R	R	1	2	3	4	1	2	3	4
2615	18,5	5,70988861026481	4,98125783450281	4,67961095298897	4,11178734175336	0,138974582081942	0,157898853608193	0,127955576584273	0,167267851451429
2615	22,5	5,10564268953167	3,65793098221914	3,92536672600038	4,38065208726979	0,10489499075552	0,098315911009497	0,133684588715693	0,136596656438847
2615	26,5	5,12323322113518	4,2884292434892	4,13711086817221	4,22589461786197	0,086241038840104	0,11249033841506	0,116681488195643	0,161255030580607
2615	30,5	6,2213298221829	5,23330162745919	10,525533952969	4,75065546977358	0,124633571218755	0,181946813762048	0,163096584792905	0,855505370764775
2615	44,5	1,69784836627103	1,80803267185367	3,88920958317151	2,01780032094635	1,32768006033112	0,415302923942402	0,547560912393691	0,787617136260649
2614	0	0,03541305796532	0,021764375127441	0,024633752618879	0,030071153437875	0,03541305796532	0,021764375127441	0,024633752618879	0,030071153437875
2614	0,5	21,8336484839202	18,4184626941154	16,0954980913761	15,7768306900215	0,199156319559768	0,280991404628189	0,377499052132461	0,605814301076595
2614	1	56,2163855072762	40,1912195268819	38,2682457996575	36,8547058004046	0,254830153359302	0,338311076445964	0,328335126406256	0,491259323769585
2614	3,5	36,6937632694418	18,814680699594	27,8695667805005	27,9160394994218	0,267401460970291	0,19901442246303	0,771869649534764	0,614679529732972
2614	6,5	17,5916555558201	8,5953312807144	NA	8,73193252593134	0,257888820249711	0,508499633701024	0,195862358668785	0,203010365319136
2614	9,25	8,78946515302695	6,61941446441027	6,96216559938106	6,51216890282492	0,161862935350621	0,256241840249808	0,301134857670517	0,189072902808676
2614	12,5	7,99338492002353	5,47912876045117	5,77583154485859	5,97736817111749	0,187540867381142	0,233101117389684	0,177808098820943	0,174291307340676
2614	18,5	8,70502113926575	5,43863543199472	4,90577353484584	2,91890440390571	0,140964878089342	0,271244375715829	0,127228556262772	0,23058493990795
2614	22,5	8,05907860959295	4,96215149955633	4,98593942692229	5,52113788275161	0,076582825794818	0,087484497084722	0,102460449219847	0,104263466036656
2614	26,5	6,43564993437002	4,93351670326848	4,22275762781934	4,86430734371775	0,063306019179672	0,063100307304777	0,075004869438228	0,115464348177428
2614	30,5	7,15284329826855	5,60229771311104	7,04018877144773	5,85805605920171	0,103136695562807	0,500946460757216	0,140538274309792	0,66507960810485
2614	44,5	0,772304639170362	1,20013066515612	2,38021096890695	1,13908082634068	1,17315197729971	0,281380197182245	0,361002548436549	0,596034589602653
2613	0	0,008932076934873	0,009976482167496	0,007811244064534	0,011068862415723	0,008932076934873	0,009976482167496	0,007811244064534	0,011068862415723
2613	0,5	2,84559011424227	2,11101314150385	3,03509588409461	3,0361935113329	0,039521292986569	0,051674666214093	0,088279288360598	0,087523914861421
2613	1	7,873399848671	7,73437305873946	6,95786287266501	7,62334728957929	0,045436159334981	0,056881527817939	0,111139379607808	0,058311940350752
2613	3,5	3,33616162767025	3,69503590743181	4,89828749475463	5,23732807222522	0,050694860308951	0,062851135982983	0,094457976332914	0,069538554432387
2613	6,5	0,853887101136436	1,40659836440131	NA	2,04516269759512	0,060355305221092	0,210405848433624	0,041447002350556	0,012332405369854
2613	9,25	1,32786773223905	1,4655459855465	1,32189135389129	1,46336189813799	0,039637722122165	0,058848761616693	0,060906140729286	0,003105211907442
2613	12,5	1,52254950857591	1,39650964748085	1,32944005743316	1,31338468107727	0,027530999331552	0,044346066235111	0,037101401238514	0,0429918558107
2613	18,5	1,3144314895103	1,3333249963249	1,27600370257516	0,89669486661966	0,026998798013428	0,061566702130563	0,018513572487037	0,062691955002084
2613	22,5	2,54404876282506	1,27025644136486	1,10549107413743	1,21959463678692	0,018694156768311	0,024757517542343	0,031024411524658	0,034547792484533
2613	26,5	1,43706958966148	1,32102692850452	1,17112634387053	1,38948652098023	0,009965333103919	0,019871641279489	0,028149653608295	0,023353248025621
2613	30,5	1,54458422312935	1,66633946615796	1,39483305669256	1,20557770050767	0,025723789408522	0,176210785585439	0,031243260019111	0,001
2613	44,5	0,379915845076389	0,799340760187938	1,22043249679862	0,548060603302202	0,258703137646467	0,081244079718063	0,086172196684966	0,157039632942387
4130	0	0,027339160971249	0,019815736244656	0,017100291060196	0,023443225741364	0,027339160971249	0,019815736244656	0,017100291060196	0,023443225741364
4130	0,5	4,09904637315389	2,97268570688113	2,77486387095324	2,8547261025378	0,06868673914778	0,075624847171537	0,104954265050933	0,093476324283764
4130	1	6,31340220965693	6,13188434864481	5,55707458571788	4,69850599167583	0,042642719175114	0,051714540866938	0,064293238141476	0,071601963293825
4130	3,5	2,94473472189667	1,96515905418756	2,79596502286799	2,90460446181946	0,08027108250718	0,060469766825305	0,065432025490379	0,044364846974239
4130	6,5	3,27323388768967	1,54065398988034	NA	2,3928535763718	0,060976724065067	0,149837892063902	0,01617443994168	0,014767264891595
4130	9,25	0,767288814661636	0,745160572625072	1,26852497440705	1,38831769823348	0,020272932001835	0,023615508582345	0,018907194046537	0,018438058259299
4130	12,5	0,805901205401387	0,670525086721067	0,853459187129372	0,845590650294157	0,017066218931684	0,023373282773491	0,010114897827773	0,018918800027578
4130	18,5	0,362264172155538	0,480939473726343	0,447857754689398	0,536623093754252	0,016225239190762	0,017428893928975	0,01653971231416	0,016726785145143
4130	22,5	0,425762643525665	0,300242431595331	0,360844264831313	0,357967506905567	0,027905770248348	0,03422012641069	0,03009234765911	0,029764251986675
